    ,color          ,director_name                   ,duration,actor_3_facebook_likes,actor_2_name                ,actor_1_facebook_likes,gross      ,genres                                                          ,actor_1_name               ,num_voted_users,actor_3_name                 ,language  ,country             ,content_rating,budget       ,title_year,actor_2_facebook_likes,imdb_score,aspect_ratio,movie_facebook_likes
1139,Color          ,Nick Cassavetes                 ,109.0   ,119.0                 ,Kate Upton                  ,982.0                 ,83906114.0 ,Comedy|Romance                                                  ,Ed Begley Jr.              ,13830.0        ,Lillo Brancato               ,English   ,USA                 ,PG-13         ,40000000.0   ,1994.0    ,754.0                 ,6.1       ,1.85        ,680.0
1140,Color          ,David R. Ellis                  ,82.0    ,748.0                 ,Andrew Fiscella             ,164000.0              ,66466372.0 ,Horror                                                          ,Jordi Mollà                ,76498.0        ,Jesse Borrego                ,English   ,France              ,PG-13         ,40000000.0   ,2011.0    ,738.0                 ,6.4       ,2.35        ,15000.0
1141,Color          ,Steven Spielberg                ,142.0   ,423.0                 ,Mark Rylance                ,15000.0               ,72306065.0 ,Drama|History|Thriller                                          ,Gary Oldman                ,11156.0        ,Eric Idle                    ,English   ,USA                 ,G             ,40000000.0   ,1998.0    ,908.0                 ,6.2       ,1.85        ,0.0
1142,Color          ,John Moore                      ,106.0   ,389.0                 ,David Keith                 ,578.0                 ,59068786.0 ,Action|Drama|Thriller|War                                       ,Robert De Niro             ,21319.0        ,John Doman                   ,English   ,USA                 ,R             ,60000000.0   ,2002.0    ,11000.0               ,6.2       ,2.35        ,416.0
1143,Color          ,Nicholas Stoller                ,114.0   ,177.0                 ,Mario Lopez                 ,836.0                 ,60923325.0 ,Comedy|Music                                                    ,Mira Sorvino               ,11232.0        ,Steven Weber                 ,English   ,USA                 ,PG-13         ,60000000.0   ,1999.0    ,886.0                 ,5.9       ,1.85        ,0.0
1144,Color          ,Peter Chelsom                   ,106.0   ,418.0                 ,Nick Cannon                 ,1000.0                ,57887882.0 ,Comedy|Drama|Romance                                            ,Dane Cook                  ,23747.0        ,Christina Milian             ,English   ,USA                 ,PG-13         ,40000000.0   ,2004.0    ,1000.0                ,4.0       ,2.35        ,0.0
1145,Color          ,Joe Dante                       ,108.0   ,823.0                 ,Denis Leary                 ,4000.0                ,53955614.0 ,Action|Adventure|Comedy|Family|Sci-Fi                           ,Al Pacino                  ,16741.0        ,Bridget Fonda                ,English   ,USA                 ,R             ,40000000.0   ,1996.0    ,940.0                 ,6.2       ,1.85        ,309.0
1146,Color          ,Mark A.Z. Dippé                 ,98.0    ,968.0                 ,Frank Welker                ,2000.0                ,54967359.0 ,Action|Horror                                                   ,Bobbie Phillips            ,49874.0        ,Robert Davi                  ,English   ,France              ,NC-17         ,45000000.0   ,1995.0    ,893.0                 ,4.6       ,2.35        ,0.0
1147,Color          ,Kevin Reynolds                  ,131.0   ,720.0                 ,James Frain                 ,15000.0               ,54228104.0 ,Action|Adventure|Drama|Romance|Thriller                         ,Kirsten Dunst              ,79892.0        ,Rip Torn                     ,English   ,USA                 ,PG-13         ,40000000.0   ,2006.0    ,887.0                 ,6.4       ,1.85        ,0.0
1148,Color          ,Brad Furman                     ,118.0   ,638.0                 ,Margarita Levieva           ,11000.0               ,57981889.0 ,Crime|Drama|Thriller                                            ,Nicolas Cage               ,14226.0        ,Philip Baker Hall            ,English   ,USA                 ,R             ,40000000.0   ,1995.0    ,975.0                 ,5.9       ,1.85        ,555.0
1149,Color          ,Jaume Collet-Serra              ,113.0   ,767.0                 ,Frank Langella              ,14000.0               ,61094903.0 ,Action|Mystery|Thriller                                         ,Sylvester Stallone         ,27305.0        ,Lauren Lee Smith             ,English   ,USA                 ,R             ,40000000.0   ,2000.0    ,530.0                 ,5.1       ,2.35        ,604.0
1150,Color          ,Christopher Nolan               ,130.0   ,19000.0               ,Hugh Jackman                ,23000.0               ,53082743.0 ,Drama|Mystery|Sci-Fi|Thriller                                   ,Naomi Watts                ,145270.0       ,Oaklee Pendergast            ,English   ,Spain               ,PG-13         ,45000000.0   ,2012.0    ,382.0                 ,7.6       ,2.35        ,54000.0
1151,Color          ,Sean Anders                     ,116.0   ,465.0                 ,Christoph Waltz             ,18000.0               ,54414716.0 ,Comedy|Crime                                                    ,Carol Kane                 ,8692.0         ,Isabelle Adjani              ,English   ,USA                 ,PG-13         ,51000000.0   ,1987.0    ,631.0                 ,4.2       ,1.85        ,754.0
1152,Color          ,Cal Brunker                     ,89.0    ,91.0                  ,Paul Scheer                 ,3000.0                ,57011847.0 ,Adventure|Animation|Comedy|Family|Sci-Fi                        ,Bill Murray                ,139114.0       ,Helen McCrory                ,English   ,USA                 ,PG            ,40000000.0   ,2009.0    ,11000.0               ,7.8       ,1.85        ,15000.0
1153,Color          ,Mel Gibson                      ,139.0   ,19.0                  ,Dalia Hernández             ,708.0                 ,50859889.0 ,Action|Adventure|Drama|Thriller                                 ,Angelina Jolie Pitt        ,19364.0        ,James Gammon                 ,English   ,USA                 ,PG-13         ,40000000.0   ,2002.0    ,944.0                 ,5.8       ,2.35        ,835.0
1154,Color          ,John Glen                       ,130.0   ,162.0                 ,Desmond Llewelyn            ,387.0                 ,51185897.0 ,Action|Adventure|Thriller                                       ,Richard Epcar              ,17365.0        ,Patricia Heaton              ,English   ,USA                 ,PG-13         ,40000000.0   ,1992.0    ,658.0                 ,5.9       ,2.35        ,630.0
1155,Color          ,Nimród Antal                    ,107.0   ,520.0                 ,Alice Braga                 ,2000.0                ,52000688.0 ,Action|Adventure|Sci-Fi|Thriller                                ,Mathieu Kassovitz          ,534262.0       ,Isabelle Nanty               ,French    ,France              ,R             ,77000000.0   ,2001.0    ,326.0                 ,8.4       ,2.35        ,39000.0
1156,Color          ,Ivan Reitman                    ,116.0   ,204.0                 ,Debra Winger                ,954.0                 ,49851591.0 ,Comedy|Crime|Romance                                            ,Mary-Kate Olsen            ,17722.0        ,Riley Smith                  ,English   ,USA                 ,PG            ,30000000.0   ,2004.0    ,799.0                 ,4.8       ,1.85        ,849.0
1157,Color          ,David Koepp                     ,96.0    ,501.0                 ,Charles S. Dutton           ,40000.0               ,47781388.0 ,Mystery|Thriller                                                ,Omar Epps                  ,43442.0        ,Jane Krakowski               ,English   ,UK                  ,R             ,60000000.0   ,2004.0    ,826.0                 ,6.2       ,1.85        ,0.0
1158,Color          ,Alejandro Agresti               ,99.0    ,211.0                 ,Dylan Walsh                 ,18000.0               ,52320979.0 ,Drama|Fantasy|Romance                                           ,Ted Danson                 ,15231.0        ,Andrew Daly                  ,English   ,USA                 ,PG            ,40000000.0   ,2012.0    ,596.0                 ,6.5       ,2.35        ,0.0
1159,Black and White,Iain Softley                    ,104.0   ,280.0                 ,Deneen Tyler                ,545.0                 ,47806295.0 ,Horror|Mystery|Thriller                                         ,Alexa PenaVega             ,10413.0        ,Jonathan Jackson             ,English   ,USA                 ,PG-13         ,40000000.0   ,1999.0    ,642.0                 ,6.3       ,1.85        ,579.0
1160,Color          ,Peter Hedges                    ,105.0   ,988.0                 ,Odeya Rush                  ,3000.0                ,51853450.0 ,Comedy|Drama|Family|Fantasy                                     ,Natascha McElhone          ,17309.0        ,Udo Kier                     ,English   ,UK                  ,R             ,42000000.0   ,2002.0    ,886.0                 ,3.3       ,2.35        ,612.0
