color          ,director_name                   ,duration,actor_3_facebook_likes,actor_2_name                ,actor_1_facebook_likes,gross    ,genres                                                          ,actor_1_name               ,num_voted_users,actor_3_name                 ,language  ,country             ,content_rating,budget     ,title_year,actor_2_facebook_likes,imdb_score,aspect_ratio,movie_facebook_likes
Color          ,Greg Mottola                    ,109     ,57                    ,Nelson Ascencio             ,176                   ,37371385 ,Adventure|Comedy|Sci-Fi                                         ,Chris Evans                ,190132         ,Troy Garity                  ,English   ,UK                  ,R             ,26000000   ,2007      ,372                   ,7.3       ,2.35        ,15000
Color          ,Anne Fletcher                   ,95      ,78                    ,Tom Virtue                  ,405                   ,37101011 ,Comedy|Drama                                                    ,John Gatins                ,30842          ,Greg Collins                 ,English   ,USA                 ,PG-13         ,40000000   ,2012      ,46                    ,5.9       ,2.35        ,0
Color          ,Wes Craven                      ,111     ,687                   ,Aimee Teegarden             ,2000                  ,38176892 ,Horror|Mystery                                                  ,Eric Idle                  ,2458           ,Kelly Ripa                   ,English   ,USA                 ,PG            ,40000000   ,2008      ,754                   ,4.4       ,1.85        ,211
Color          ,Joel Schumacher                 ,123     ,173                   ,Chris Bauer                 ,12000                 ,36283504 ,Mystery|Thriller                                                ,Ray Winstone               ,28429          ,Jasmine Trinca               ,English   ,USA                 ,R             ,40000000   ,2015      ,535                   ,5.8       ,2.35        ,0
Color          ,Oliver Stone                    ,140     ,552                   ,Kevin Dillon                ,720                   ,35183792 ,Biography|Drama|Music|Musical                                   ,Alex Pettyfer              ,20201          ,Ashley Walters               ,English   ,Germany             ,PG            ,40000000   ,2006      ,460                   ,5.1       ,2.35        ,823
Color          ,Jake Kasdan                     ,94      ,214                   ,Randall Park                ,683                   ,38543473 ,Comedy                                                          ,Sarah Roemer               ,186982         ,Jose Pablo Cantillo          ,English   ,USA                 ,PG-13         ,20000000   ,2007      ,617                   ,6.9       ,1.85        ,0
Color          ,Diane Keaton                    ,94      ,235                   ,Celia Weston                ,374                   ,36037909 ,Comedy|Drama                                                    ,Angelina Jolie Pitt        ,54650          ,Lorraine Bracco              ,English   ,USA                 ,PG-13         ,20000000   ,1995      ,922                   ,6.2       ,2.35        ,12000
Color          ,Steven Quale                    ,92      ,495                   ,Jacqueline MacInnes Wood    ,703                   ,42575718 ,Horror                                                          ,James Brolin               ,22010          ,Ljubomir Kerekes             ,English   ,USA                 ,R             ,25000000   ,2007      ,3                     ,6.9       ,2.35        ,0
Color          ,Kelly Makin                     ,102     ,584                   ,Burt Young                  ,711                   ,33864342 ,Comedy|Crime|Romance                                            ,Jennifer Jason Leigh       ,65474          ,John Mahoney                 ,English   ,UK                  ,PG            ,30000000   ,1994      ,970                   ,7.3       ,1.85        ,0
Color          ,Mimi Leder                      ,123     ,754                   ,Haley Joel Osment           ,18000                 ,33508922 ,Drama                                                           ,Jet Li                     ,22897          ,Andy Lau                     ,Mandarin  ,Hong Kong           ,R             ,40000000   ,2007      ,755                   ,7.1       ,2.35        ,0
Color          ,Bobby Farrelly                  ,104     ,223                   ,KaDee Strickland            ,787                   ,42071069 ,Comedy|Drama|Romance|Sport                                      ,Jay Hernandez              ,3322           ,Jason Scott Lee              ,Kazakh    ,France              ,R             ,25000000   ,2005      ,580                   ,6         ,2.35        ,265
Color          ,                                ,30      ,12                    ,Melissa Altro               ,51                    ,         ,Animation|Comedy|Family                                         ,Chris Evans                ,181472         ,Kang-ho Song                 ,English   ,South Korea         ,R             ,39200000   ,2013      ,557                   ,7         ,1.85        ,58000
